Date,Variable,Depth,Site Name,Latitude,Longitude,mean,median,p5,p95,lowest,highest
2011-01-01,Chl_a_sum,-60,Site A,-27.41,153.8,1.593399942,1.568318479,0.533953773,2.700968792,0.404910057,2.851895395
2011-01-01,DIC,-60,Site A,-27.41,153.8,23264.13033,23204.44278,23114.46703,23553.02533,23075.99315,23569.26654
2011-01-01,DIP,-60,Site A,-27.41,153.8,4.593337411,4.157502399,1.273722046,11.37968341,0.996330625,12.4226405
2011-01-01,PAR,-60,Site A,-27.41,153.8,4.38E-05,,,,,
2011-01-01,PH,-60,Site A,-27.41,153.8,8.123842667,8.121774831,8.102863003,8.151332424,8.091514742,8.151861342
2011-01-01,Total_Nitrogen,-60,Site A,-27.41,153.8,91.06648258,84.72637257,57.29600536,139.4218141,52.97564042,150.3762482
2011-01-01,Salinity,-60,Site A,-27.41,153.8,35.51477409,35.50835511,35.44404237,35.58896538,35.37297047,35.61447159
2011-01-01,SST,-0.5,Site A,-27.41,153.8,26.47291065,26.51322813,25.48433978,27.55672167,25.25243705,28.38332932
2011-01-01,Temp,-60,Site A,-27.41,153.8,21.54890166,21.50844391,19.47454047,23.69563906,19.20546356,24.96838587
2011-01-01,WS_u,99999.9,Site A,-27.41,153.8,-5.584072162,-5.439399282,-12.02580749,-0.615967137,-13.78192045,3.332341899
2011-01-01,WS_v,99999.9,Site A,-27.41,153.8,1.927124796,1.646787729,-3.918128044,8.265841883,-8.310189146,12.53185415
2011-01-01,Chl_a_sum,-60,Site B,-24.32,153.5,0.966483928,1.119789334,0.340765077,1.51574358,0.225063294,1.652563595
2011-01-01,DIC,-60,Site B,-24.32,153.5,23393.69392,23426.10324,23221.80731,23573.11308,23037.97625,23576.55928
2011-01-01,DIP,-60,Site B,-24.32,153.5,4.008563972,2.307965104,0.276964889,12.85481137,0.158081549,13.73024414
2011-01-01,PAR,-60,Site B,-24.32,153.5,3.26E-05,,,,,
2011-01-01,PH,-60,Site B,-24.32,153.5,8.074620108,8.077980209,8.049437219,8.094454864,8.041904193,8.094845145
2011-01-01,Total_Nitrogen,-60,Site B,-24.32,153.5,89.44982514,75.51414012,49.73085985,167.4507223,48.77448125,174.0642486
2011-01-01,Salinity,-60,Site B,-24.32,153.5,35.49123505,35.497919,35.411347,35.55961963,35.342572,35.60380334
2011-01-01,SST,-0.5,Site B,-24.32,153.5,26.86811416,26.93499695,26.16613011,27.34952954,25.77781854,27.88764355
2011-01-01,Temp,-60,Site B,-24.32,153.5,24.18389253,24.22453791,23.60975915,24.72998046,23.33626971,25.41285839
2011-01-01,WS_u,99999.9,Site B,-24.32,153.5,-5.256852331,-5.855117789,-10.18280124,2.121903919,-11.85034276,7.259209877
2011-01-01,WS_v,99999.9,Site B,-24.32,153.5,2.70702976,3.870139399,-3.860791561,6.871141723,-7.256235731,8.94969134
2011-01-01,Chl_a_sum,-60,Site C,-20.3,151.1,1.212823946,1.13871064,0.780827984,1.878004219,0.689507741,1.980048503
2011-01-01,DIC,-60,Site C,-20.3,151.1,23227.23377,23259.18787,23036.98576,23350.16867,22996.90914,23404.38885
2011-01-01,DIP,-60,Site C,-20.3,151.1,11.36486686,12.63298975,4.346149973,15.77248071,3.464521011,16.55856065
2011-01-01,PAR,-60,Site C,-20.3,151.1,8.21E-06,,,,,
2011-01-01,PH,-60,Site C,-20.3,151.1,8.035444015,8.029456785,8.012895242,8.063366527,8.005970503,8.065387218
2011-01-01,Total_Nitrogen,-60,Site C,-20.3,151.1,146.2113481,153.074935,98.25476495,184.733751,86.98548312,184.7760267
2011-01-01,Salinity,-60,Site C,-20.3,151.1,35.26259678,35.25763189,35.17374201,35.35111474,35.13417375,35.39517372
2011-01-01,SST,-0.5,Site C,-20.3,151.1,28.8025395,28.73759316,28.15894648,29.82297959,27.90242684,30.69634647
2011-01-01,Temp,-60,Site C,-20.3,151.1,26.0963513,26.07032414,25.55157139,26.76593865,25.2271245,27.46875206
2011-01-01,WS_u,99999.9,Site C,-20.3,151.1,-4.245458745,-4.427965284,-9.601811573,2.238743926,-16.21147583,7.510255691
2011-01-01,WS_v,99999.9,Site C,-20.3,151.1,3.288137781,3.675822616,-3.041579151,8.353592192,-7.860191846,10.15351194
2011-01-01,Chl_a_sum,-60,Site D,-17.51,146.9,0.529076954,0.527221458,0.366277072,0.733973992,0.339750105,0.748472444
2011-01-01,DIC,-60,Site D,-17.51,146.9,23097.72609,23090.67739,23040.92887,23158.54442,23026.61553,23173.7036
2011-01-01,DIP,-60,Site D,-17.51,146.9,0.209647132,0.102217431,0.02735557,0.650087088,0.022383559,0.748258218
2011-01-01,PAR,-60,Site D,-17.51,146.9,5.87E-05,,,,,
2011-01-01,PH,-60,Site D,-17.51,146.9,8.061914543,8.061342331,8.054816995,8.070320036,8.051686044,8.071604101
2011-01-01,Total_Nitrogen,-60,Site D,-17.51,146.9,52.82955577,51.34060984,49.69552421,59.4871527,49.2471794,59.90532136
2011-01-01,Salinity,-60,Site D,-17.51,146.9,35.23440118,35.23048377,35.08055739,35.36567527,34.97646173,35.45788214
2011-01-01,SST,-0.5,Site D,-17.51,146.9,30.14889101,30.09011141,29.23480833,31.414939,29.14518732,32.32722663
2011-01-01,Temp,-60,Site D,-17.51,146.9,27.15837105,27.11011785,26.61479698,27.9375001,26.2780547,28.12987059
2011-01-01,WS_u,99999.9,Site D,-17.51,146.9,-2.171471095,-2.256091547,-7.426138497,4.248597931,-11.3229428,6.858857298
2011-01-01,WS_v,99999.9,Site D,-17.51,146.9,1.546974312,1.083729273,-4.633333494,8.706851301,-8.233131256,11.84881152
2011-01-01,Chl_a_sum,-60,Site E,-12.08,144.1,0.483043687,0.492428562,0.305623285,0.659835805,0.261422907,0.661376032
2011-01-01,DIC,-60,Site E,-12.08,144.1,23208.72091,23195.80789,23107.67942,23319.25839,23099.42091,23323.73381
2011-01-01,DIP,-60,Site E,-12.08,144.1,0.564011037,0.46608125,0.102556046,1.579445279,0.07477878,2.258753947
2011-01-01,PAR,-60,Site E,-12.08,144.1,4.38E-05,,,,,
2011-01-01,PH,-60,Site E,-12.08,144.1,8.066576669,8.064761054,8.051371125,8.084360185,8.050562405,8.094465743
2011-01-01,Total_Nitrogen,-60,Site E,-12.08,144.1,53.29242675,52.49165242,49.86194379,58.00953547,49.80562574,62.82720445
2011-01-01,Salinity,-60,Site E,-12.08,144.1,35.43585035,35.42513461,35.32501817,35.5550157,35.28060292,35.59519311
2011-01-01,SST,-0.5,Site E,-12.08,144.1,29.85789672,29.71556474,28.88335633,31.28190434,28.4615059,32.98690156
2011-01-01,Temp,-60,Site E,-12.08,144.1,26.14835372,26.19772617,24.62869684,27.50480864,23.52238646,27.99091061
2011-01-01,WS_u,99999.9,Site E,-12.08,144.1,1.99088084,3.313629485,-4.892486704,7.738522277,-6.241295762,9.188223317
2011-01-01,WS_v,99999.9,Site E,-12.08,144.1,-0.725030731,-0.657560892,-4.578254505,3.07922263,-6.331822071,6.703812461
2011-02-01,Chl_a_sum,-60,Site A,-27.41,153.8,1.178931268,1.204074821,0.785256118,1.766838058,0.750876946,1.766838058
2011-02-01,DIC,-60,Site A,-27.41,153.8,23201.26594,23219.58067,23026.12527,23312.27295,23019.45328,23312.27295
2011-02-01,DIP,-60,Site A,-27.41,153.8,3.314823427,3.483756296,0.247707387,7.754482032,0.216854869,7.754482032
2011-02-01,PAR,-60,Site A,-27.41,153.8,5.01E-05,,,,,
2011-02-01,PH,-60,Site A,-27.41,153.8,8.113302537,8.101628652,8.088170047,8.142920259,8.087588764,8.142920259
2011-02-01,Total_Nitrogen,-60,Site A,-27.41,153.8,80.49633806,79.90832201,58.47473328,113.4643697,58.36124772,113.4643697
2011-02-01,Salinity,-60,Site A,-27.41,153.8,35.47846265,35.47536842,35.40581081,35.55533886,35.38503286,35.56130709
2011-02-01,SST,-0.5,Site A,-27.41,153.8,27.33109836,27.22833517,26.67343307,28.31465014,26.11861745,29.02696345
2011-02-01,Temp,-60,Site A,-27.41,153.8,22.99272737,23.61663248,20.58859294,25.05070194,20.17532292,25.48983231
2011-02-01,WS_u,99999.9,Site A,-27.41,153.8,-3.962146647,-4.217703613,-7.246982204,0.428512159,-9.256411202,2.920543087
2011-02-01,WS_v,99999.9,Site A,-27.41,153.8,0.944715948,0.859935442,-6.133944864,11.20091567,-7.668208679,13.98893874
2011-02-01,Chl_a_sum,-60,Site B,-24.32,153.5,1.212820835,1.216201962,1.002260403,1.500910079,0.961356842,1.500910079
2011-02-01,DIC,-60,Site B,-24.32,153.5,23080.05722,23098.75384,22986.19067,23144.82951,22955.00401,23144.82951
2011-02-01,DIP,-60,Site B,-24.32,153.5,7.288221581,8.040880773,3.890960317,10.06783146,3.654120512,10.06783146
2011-02-01,PAR,-60,Site B,-24.32,153.5,1.08E-05,,,,,
2011-02-01,PH,-60,Site B,-24.32,153.5,8.082960052,8.084012899,8.069576409,8.092370559,8.069249571,8.092370559
2011-02-01,Total_Nitrogen,-60,Site B,-24.32,153.5,125.5095469,128.676462,103.6803112,145.7998988,98.58974457,145.7998988
2011-02-01,Salinity,-60,Site B,-24.32,153.5,35.44785224,35.45311503,35.36451223,35.50098606,35.33874503,35.51057891
2011-02-01,SST,-0.5,Site B,-24.32,153.5,26.92285919,26.92944503,26.54019465,27.31941066,26.38481094,27.6415999
2011-02-01,Temp,-60,Site B,-24.32,153.5,24.24111908,24.1998264,23.47081313,25.22593927,23.15187352,25.73987387
2011-02-01,WS_u,99999.9,Site B,-24.32,153.5,-6.485334746,-6.818912037,-9.638656895,-2.343543069,-10.67242036,2.713845807
2011-02-01,WS_v,99999.9,Site B,-24.32,153.5,2.887093548,2.825692559,-2.498652986,9.142595939,-5.769297286,14.21105854
2011-02-01,Chl_a_sum,-60,Site C,-20.3,151.1,1.04837738,1.037986949,0.754099543,1.51883025,0.741507975,1.51883025
2011-02-01,DIC,-60,Site C,-20.3,151.1,23053.35289,23051.42384,23020.34322,23119.89083,23019.33648,23119.89083
2011-02-01,DIP,-60,Site C,-20.3,151.1,1.971612546,1.815780018,0.699697769,3.549146722,0.49130459,3.549146722
2011-02-01,PAR,-60,Site C,-20.3,151.1,3.15E-05,,,,,
2011-02-01,PH,-60,Site C,-20.3,151.1,8.073807484,8.073848327,8.067215833,8.083047798,8.064395469,8.083047798
2011-02-01,Total_Nitrogen,-60,Site C,-20.3,151.1,70.85836935,70.62214651,62.0981831,80.32426671,58.20841787,80.32426671
2011-02-01,Salinity,-60,Site C,-20.3,151.1,35.23885046,35.23556569,35.16774015,35.32188915,35.12530452,35.3751454
2011-02-01,SST,-0.5,Site C,-20.3,151.1,28.21497484,28.21287148,27.62932378,28.80645245,27.55175834,29.44787848
2011-02-01,Temp,-60,Site C,-20.3,151.1,26.58019794,26.58502818,25.86295006,27.33836372,25.43557486,27.90610205
2011-02-01,WS_u,99999.9,Site C,-20.3,151.1,-6.301687985,-5.905259022,-10.43485545,-2.755086566,-16.8204537,0.195266137
2011-02-01,WS_v,99999.9,Site C,-20.3,151.1,2.858402193,3.101873887,-2.784781263,6.911807577,-6.187636627,10.92550997
2011-02-01,Chl_a_sum,-60,Site D,-17.51,146.9,0.477701281,0.462284394,0.30765532,0.761241864,0.298470798,0.761241864
2011-02-01,DIC,-60,Site D,-17.51,146.9,23004.18948,23011.4957,22962.57442,23046.0086,22958.74677,23046.0086
2011-02-01,DIP,-60,Site D,-17.51,146.9,0.550449093,0.487520085,0.11206263,1.348017607,0.087747575,1.348017607
2011-02-01,PAR,-60,Site D,-17.51,146.9,3.12E-05,,,,,
2011-02-01,PH,-60,Site D,-17.51,146.9,8.057316421,8.058613484,8.047919233,8.06918492,8.044121774,8.06918492
2011-02-01,Total_Nitrogen,-60,Site D,-17.51,146.9,58.06771403,57.75882118,53.59470119,65.35568241,53.2939679,65.35568241
2011-02-01,Salinity,-60,Site D,-17.51,146.9,35.11810495,35.10826737,34.92646388,35.29870668,34.79434318,35.33476643
2011-02-01,SST,-0.5,Site D,-17.51,146.9,29.05128164,28.9521089,28.39702108,30.04104413,28.32986704,31.27846604
2011-02-01,Temp,-60,Site D,-17.51,146.9,27.84718383,27.8247893,27.10844212,28.59496979,26.78296708,28.87349367
2011-02-01,WS_u,99999.9,Site D,-17.51,146.9,-5.288324541,-5.17660489,-9.44654884,-1.453821711,-19.92693015,-0.266964226
2011-02-01,WS_v,99999.9,Site D,-17.51,146.9,1.848430196,2.250116265,-3.843515291,6.170661281,-26.00034629,24.1886726
2011-02-01,Chl_a_sum,-60,Site E,-12.08,144.1,0.46360715,0.387616058,0.306090117,0.824543228,0.249731479,0.824543228
2011-02-01,DIC,-60,Site E,-12.08,144.1,23076.75514,23081.7043,22994.93328,23136.92116,22977.04094,23136.92116
2011-02-01,DIP,-60,Site E,-12.08,144.1,0.297515052,0.143262121,0.048836547,1.503965506,0.046226453,1.503965506
2011-02-01,PAR,-60,Site E,-12.08,144.1,5.01E-05,,,,,
2011-02-01,PH,-60,Site E,-12.08,144.1,8.060480358,8.060010017,8.054543125,8.070697086,8.051962693,8.070697086
2011-02-01,Total_Nitrogen,-60,Site E,-12.08,144.1,53.26443707,51.16089651,50.09357983,65.67624185,49.51794689,65.67624185
2011-02-01,Salinity,-60,Site E,-12.08,144.1,35.37574445,35.36311203,35.3001593,35.47825186,35.25124778,35.52215782
2011-02-01,SST,-0.5,Site E,-12.08,144.1,29.94294114,29.67898208,29.05362708,31.57313942,28.90477626,32.87978867
2011-02-01,Temp,-60,Site E,-12.08,144.1,27.37105262,27.41842765,26.82317083,27.82723825,26.41174671,27.98496159
2011-02-01,WS_u,99999.9,Site E,-12.08,144.1,-2.339739402,-2.400731921,-8.415168107,3.643881372,-9.743023559,9.326754259
2011-02-01,WS_v,99999.9,Site E,-12.08,144.1,0.712228231,0.821404973,-3.914314619,5.242965967,-6.969816676,6.815676941
2011-03-01,Chl_a_sum,-60,Site A,-27.41,153.8,1.019666354,1.000635847,0.716552956,1.418082229,0.607618725,1.423133749
2011-03-01,DIC,-60,Site A,-27.41,153.8,23080.68346,23081.09623,23007.93242,23159.65961,22996.71158,23188.03188
2011-03-01,DIP,-60,Site A,-27.41,153.8,4.986534093,4.444871983,1.643571371,10.3418396,1.567505016,10.80321002
2011-03-01,PAR,-60,Site A,-27.41,153.8,3.30E-05,,,,,
2011-03-01,PH,-60,Site A,-27.41,153.8,8.088157945,8.088319807,8.077373537,8.097700635,8.075271113,8.098199187
2011-03-01,Total_Nitrogen,-60,Site A,-27.41,153.8,97.50623576,91.68301322,75.59257241,137.9251805,73.0806828,139.1590108
2011-03-01,Salinity,-60,Site A,-27.41,153.8,35.50464112,35.50786634,35.43387997,35.57649653,35.39170173,35.60501995
2011-03-01,SST,-0.5,Site A,-27.41,153.8,27.07897671,27.04654846,26.24184818,28.03439329,26.13219344,28.51916833
2011-03-01,Temp,-60,Site A,-27.41,153.8,24.55398316,24.6626749,22.86872493,26.03931386,22.42402924,26.56820024
2011-03-01,WS_u,99999.9,Site A,-27.41,153.8,-3.474723267,-4.313296934,-8.777278939,5.323820758,-10.85533407,6.970418244
2011-03-01,WS_v,99999.9,Site A,-27.41,153.8,1.00774461,0.630410877,-5.813876481,10.20776742,-9.556363272,15.21712981
2011-03-01,Chl_a_sum,-60,Site B,-24.32,153.5,0.950856034,0.921508204,0.718847483,1.223711549,0.670132738,1.310109816
2011-03-01,DIC,-60,Site B,-24.32,153.5,23110.90944,23093.81683,23035.86122,23228.39669,23029.2401,23253.42404
2011-03-01,DIP,-60,Site B,-24.32,153.5,6.508063317,6.172587924,2.627924017,11.58610657,1.013030835,12.09920954
2011-03-01,PAR,-60,Site B,-24.32,153.5,1.08E-05,,,,,
2011-03-01,PH,-60,Site B,-24.32,153.5,8.076746923,8.077926672,8.060622198,8.090725987,8.056933946,8.093174368
2011-03-01,Total_Nitrogen,-60,Site B,-24.32,153.5,107.2787884,105.6083621,76.48729097,146.0806466,61.29917427,151.0257483
2011-03-01,Salinity,-60,Site B,-24.32,153.5,35.4460083,35.4383228,35.38165903,35.5305407,35.36401642,35.55682055
2011-03-01,SST,-0.5,Site B,-24.32,153.5,26.7585719,26.75591526,26.11378427,27.64263732,25.96123009,28.14407362
2011-03-01,Temp,-60,Site B,-24.32,153.5,25.09908166,25.07119061,24.40082225,25.93994477,24.04040082,26.2587513
2011-03-01,WS_u,99999.9,Site B,-24.32,153.5,-4.343939152,-5.672131028,-10.42483933,5.350625148,-12.39273073,7.341863917
2011-03-01,WS_v,99999.9,Site B,-24.32,153.5,1.22490776,1.319109551,-4.337062773,8.40534512,-7.605709575,11.3718419
2011-03-01,Chl_a_sum,-60,Site C,-20.3,151.1,0.971580846,0.892653241,0.654173197,1.542681487,0.609383514,1.579620012
2011-03-01,DIC,-60,Site C,-20.3,151.1,23077.00202,23068.37604,23020.00354,23186.50715,23016.08803,23186.81548
2011-03-01,DIP,-60,Site C,-20.3,151.1,2.782247858,2.611001816,0.741679694,6.302184994,0.343028939,6.613984266
2011-03-01,PAR,-60,Site C,-20.3,151.1,2.43E-05,,,,,
2011-03-01,PH,-60,Site C,-20.3,151.1,8.084465392,8.084314528,8.080291108,8.089203145,8.079541068,8.090154302
2011-03-01,Total_Nitrogen,-60,Site C,-20.3,151.1,74.52113181,73.75302229,59.69775243,101.372927,57.30491793,103.1381729
2011-03-01,Salinity,-60,Site C,-20.3,151.1,35.34792277,35.34557359,35.28821161,35.42975003,35.22810422,35.48006947
2011-03-01,SST,-0.5,Site C,-20.3,151.1,28.00018166,27.93210297,27.16258012,28.88948142,26.80800682,29.78578591
2011-03-01,Temp,-60,Site C,-20.3,151.1,25.77963876,25.89703126,24.81969221,26.5656974,24.38969415,26.81616822
2011-03-01,WS_u,99999.9,Site C,-20.3,151.1,-4.761894671,-5.591233757,-11.31194895,5.698838849,-13.47931648,7.578660815
2011-03-01,WS_v,99999.9,Site C,-20.3,151.1,0.465157372,0.817741638,-5.473881276,6.698357992,-8.209870016,8.403699982
2011-03-01,Chl_a_sum,-60,Site D,-17.51,146.9,0.623899,0.563412638,0.428450818,0.978371719,0.375653532,1.035275746
2011-03-01,DIC,-60,Site D,-17.51,146.9,22987.3114,22991.5147,22957.28032,23018.84173,22952.0984,23019.55483
2011-03-01,DIP,-60,Site D,-17.51,146.9,0.461790643,0.3597843,0.144403578,1.336223516,0.076316666,1.407612847
2011-03-01,PAR,-60,Site D,-17.51,146.9,3.57E-05,,,,,
2011-03-01,PH,-60,Site D,-17.51,146.9,8.080954285,8.08536599,8.066591231,8.091036395,8.065726895,8.094151467
2011-03-01,Total_Nitrogen,-60,Site D,-17.51,146.9,57.2547849,56.74091081,53.73032416,61.93209992,53.04019393,62.34218543
2011-03-01,Salinity,-60,Site D,-17.51,146.9,35.4008369,35.41471048,35.23288597,35.57198874,35.16731414,35.60263617
2011-03-01,SST,-0.5,Site D,-17.51,146.9,29.11500644,29.01239228,28.34763446,30.42097914,28.18869829,31.64011793
2011-03-01,Temp,-60,Site D,-17.51,146.9,26.64209833,26.64507201,25.94049901,27.39552992,25.73974261,27.47701181
2011-03-01,WS_u,99999.9,Site D,-17.51,146.9,-3.651356794,-3.818869888,-8.662424576,2.385771986,-11.13646373,4.252152054
2011-03-01,WS_v,99999.9,Site D,-17.51,146.9,0.176411452,0.555448335,-5.665475784,4.886817819,-7.141454927,11.76457333
2011-03-01,Chl_a_sum,-60,Site E,-12.08,144.1,0.789581475,0.745094462,0.67981151,1.027087755,0.665308944,1.095080912
2011-03-01,DIC,-60,Site E,-12.08,144.1,22946.63027,22937.70309,22893.61333,23004.03101,22883.63887,23004.90493
2011-03-01,DIP,-60,Site E,-12.08,144.1,1.079884178,0.92932058,0.293741154,2.325955087,0.163881047,3.02891324
2011-03-01,PAR,-60,Site E,-12.08,144.1,3.30E-05,,,,,
2011-03-01,PH,-60,Site E,-12.08,144.1,8.077342923,8.074191212,8.069588638,8.088562563,8.066521754,8.090462572
2011-03-01,Total_Nitrogen,-60,Site E,-12.08,144.1,62.48906395,61.53572225,56.54388154,71.02535908,56.07260592,76.07034518
2011-03-01,Salinity,-60,Site E,-12.08,144.1,35.38717135,35.38678921,35.23145987,35.5275446,35.13020003,35.63380566
2011-03-01,SST,-0.5,Site E,-12.08,144.1,29.7099953,29.57484286,29.18323722,30.77099713,29.07506223,31.67864431
2011-03-01,Temp,-60,Site E,-12.08,144.1,27.12650499,27.0927521,26.44115314,27.79924062,26.12171977,28.10192694
2011-03-01,WS_u,99999.9,Site E,-12.08,144.1,-3.820109693,-4.423668352,-8.088302742,2.529406029,-9.272164276,7.707501026
2011-03-01,WS_v,99999.9,Site E,-12.08,144.1,0.68649005,0.698271423,-3.009975359,4.193453566,-5.5050917,6.639686892
2011-04-01,Chl_a_sum,-60,Site A,-27.41,153.8,1.118256892,1.134342759,0.874140711,1.53874325,0.607949238,1.53874325
2011-04-01,DIC,-60,Site A,-27.41,153.8,23121.66848,23130.76546,23037.80092,23206.43152,23028.1068,23206.43152
2011-04-01,DIP,-60,Site A,-27.41,153.8,5.61658901,5.654574738,1.704109803,9.849640023,0.959060634,9.849640023
2011-04-01,PAR,-60,Site A,-27.41,153.8,2.58E-05,,,,,
2011-04-01,PH,-60,Site A,-27.41,153.8,8.09088445,8.089536701,8.083383848,8.105251433,8.079495469,8.105251433
2011-04-01,Total_Nitrogen,-60,Site A,-27.41,153.8,101.2152241,101.911245,75.70942824,129.2976838,64.01196904,129.2976838
2011-04-01,Salinity,-60,Site A,-27.41,153.8,35.43891215,35.43172855,35.39555583,35.49324432,35.38468619,35.50713923
2011-04-01,SST,-0.5,Site A,-27.41,153.8,26.04069481,26.03997054,25.20624186,26.81811738,24.87791073,27.25762694
2011-04-01,Temp,-60,Site A,-27.41,153.8,24.35153841,24.45628644,23.2087099,25.07489537,22.92135392,25.41183293
2011-04-01,WS_u,99999.9,Site A,-27.41,153.8,-4.370092231,-4.993176887,-8.638729386,1.636974661,-10.82563635,5.067023324
2011-04-01,WS_v,99999.9,Site A,-27.41,153.8,4.096774465,5.01369522,-2.521945812,8.971939618,-5.805758434,10.99417806
2011-04-01,Chl_a_sum,-60,Site B,-24.32,153.5,0.651856001,0.632568311,0.409945084,0.934425402,0.355936724,0.934425402
2011-04-01,DIC,-60,Site B,-24.32,153.5,23190.83106,23177.89962,23149.66766,23360.03849,23138.16278,23360.03849
2011-04-01,DIP,-60,Site B,-24.32,153.5,3.311213574,1.828258027,0.353988595,9.736972501,0.299185908,9.736972501
2011-04-01,PAR,-60,Site B,-24.32,153.5,2.17E-05,,,,,
2011-04-01,PH,-60,Site B,-24.32,153.5,8.07446082,8.076090891,8.058683954,8.085756194,8.0568699,8.085756194
2011-04-01,Total_Nitrogen,-60,Site B,-24.32,153.5,79.01078717,63.6717614,53.23711746,141.2579468,52.01041928,141.2579468
2011-04-01,Salinity,-60,Site B,-24.32,153.5,35.39711305,35.38845103,35.34811031,35.46126452,35.31924947,35.48074189
2011-04-01,SST,-0.5,Site B,-24.32,153.5,26.24477617,26.39362502,25.2012709,26.60371142,24.95642689,26.75300869
2011-04-01,Temp,-60,Site B,-24.32,153.5,25.42429706,25.42169515,24.93511443,25.94170213,24.69093297,26.2943853
2011-04-01,WS_u,99999.9,Site B,-24.32,153.5,-6.477323137,-6.985274718,-9.773711433,-1.890332656,-12.52371903,-0.411639039
2011-04-01,WS_v,99999.9,Site B,-24.32,153.5,4.365712467,4.610077711,-1.412171362,8.4259487,-3.7874494,10.33707115
2011-04-01,Chl_a_sum,-60,Site C,-20.3,151.1,0.873010538,0.762516576,0.583138322,1.471595646,0.553319504,1.471595646
2011-04-01,DIC,-60,Site C,-20.3,151.1,23084.40138,23089.22322,23033.49078,23134.52796,23032.198,23134.52796
2011-04-01,DIP,-60,Site C,-20.3,151.1,1.870076971,1.516779235,0.30545299,5.362897924,0.255436882,5.362897924
2011-04-01,PAR,-60,Site C,-20.3,151.1,2.79E-05,,,,,
2011-04-01,PH,-60,Site C,-20.3,151.1,8.073734652,8.07452358,8.064862081,8.083502803,8.062733575,8.083502803
2011-04-01,Total_Nitrogen,-60,Site C,-20.3,151.1,68.26408937,64.08655781,55.30254007,92.45274525,54.13522593,92.45274525
2011-04-01,Salinity,-60,Site C,-20.3,151.1,35.21046431,35.23196258,35.08032455,35.31258423,35.0659137,35.35337722
2011-04-01,SST,-0.5,Site C,-20.3,151.1,27.67784969,27.69451338,27.24233735,28.07530028,27.09363613,28.65125677
2011-04-01,Temp,-60,Site C,-20.3,151.1,26.48729584,26.51419353,25.68564401,27.19330215,25.1416047,27.38881889
2011-04-01,WS_u,99999.9,Site C,-20.3,151.1,-6.517295494,-6.730988226,-10.9575613,-0.750535412,-12.17822718,1.989593144
2011-04-01,WS_v,99999.9,Site C,-20.3,151.1,5.468693164,5.682906024,2.477836982,8.387037927,-2.143485589,9.591775467
2011-04-01,Chl_a_sum,-60,Site D,-17.51,146.9,0.482189016,0.485126692,0.302389624,0.667173132,0.245559852,0.667173132
2011-04-01,DIC,-60,Site D,-17.51,146.9,22988.71725,22992.09895,22968.20113,23020.27292,22947.44519,23020.27292
2011-04-01,DIP,-60,Site D,-17.51,146.9,0.372789214,0.136454807,0.058201011,3.245115151,0.036929032,3.245115151
2011-04-01,PAR,-60,Site D,-17.51,146.9,4.19E-05,,,,,
2011-04-01,PH,-60,Site D,-17.51,146.9,8.078027285,8.079350904,8.071799875,8.089072779,8.068195806,8.089072779
2011-04-01,Total_Nitrogen,-60,Site D,-17.51,146.9,55.59605823,54.23071624,52.02468213,76.58286142,50.43200945,76.58286142
2011-04-01,Salinity,-60,Site D,-17.51,146.9,35.12971108,35.14199563,34.94288401,35.32902525,34.90199444,35.47043763
2011-04-01,SST,-0.5,Site D,-17.51,146.9,27.88272149,27.76576354,27.25753125,28.90693042,27.07330746,29.41570274
2011-04-01,Temp,-60,Site D,-17.51,146.9,27.0393746,27.03158593,26.58441149,27.59003944,26.27896895,27.76864173
2011-04-01,WS_u,99999.9,Site D,-17.51,146.9,-5.612764083,-5.165713536,-10.24608061,-1.798156375,-11.7334236,0.785689758
2011-04-01,WS_v,99999.9,Site D,-17.51,146.9,5.692148946,5.755139823,1.822534537,9.99151091,-1.925890924,11.69508095
2011-04-01,Chl_a_sum,-60,Site E,-12.08,144.1,0.5174881,0.508170002,0.363210485,0.789406978,0.338740354,0.789406978
2011-04-01,DIC,-60,Site E,-12.08,144.1,22941.71389,22947.00269,22893.21298,22987.45378,22890.60134,22987.45378
2011-04-01,DIP,-60,Site E,-12.08,144.1,0.906045565,0.769649918,0.255270312,2.233423721,0.100550252,2.233423721
2011-04-01,PAR,-60,Site E,-12.08,144.1,2.58E-05,,,,,
2011-04-01,PH,-60,Site E,-12.08,144.1,8.067615096,8.065512245,8.06033987,8.089591679,8.05851615,8.089591679
2011-04-01,Total_Nitrogen,-60,Site E,-12.08,144.1,60.31381848,59.62097404,56.71926391,70.2118744,53.86303269,70.2118744
2011-04-01,Salinity,-60,Site E,-12.08,144.1,35.10485689,35.10927724,34.85794689,35.32672731,34.75943875,35.41975487
2011-04-01,SST,-0.5,Site E,-12.08,144.1,28.77234286,28.69912271,28.2069147,29.43134789,28.09169161,30.12974083
2011-04-01,Temp,-60,Site E,-12.08,144.1,27.87383198,27.9607042,26.8951507,28.46647344,26.52173525,28.74722375
2011-04-01,WS_u,99999.9,Site E,-12.08,144.1,-5.914340109,-6.002395696,-8.554747232,-2.837730026,-9.706597538,0.943460028
2011-04-01,WS_v,99999.9,Site E,-12.08,144.1,4.979790408,5.524177783,0.358647322,7.96659095,-5.872438503,9.32360931
2011-05-01,Chl_a_sum,-60,Site A,-27.41,153.8,0.585131622,0.571267688,0.406605656,0.848988339,0.371648907,0.861885141
